,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
123,Atomic,0xca5d1da84b6ce82f092a2164efbe06ede882fd45,https://bscscan.com/token/0xca5d1da84b6ce82f092a2164efbe06ede882fd45,Binance,21/06/2021 16:19:04,1000000000000000000,20,43,9,New
124,Joker,0x81b156eca57f83f66d990a04b7b923ad5dae609a,https://bscscan.com/token/0x81b156eca57f83f66d990a04b7b923ad5dae609a,Binance,21/06/2021 16:19:04,1000000000000000,11,32,9,New
125,Nexamoon,0x172326fc3ec05d25f6ffbb554b7362bbc30cfe1a,https://bscscan.com/token/0x172326fc3ec05d25f6ffbb554b7362bbc30cfe1a,Binance,21/06/2021 16:19:04,100000000000000000,46,160,9,New
126,Baby EverRise,0xd0ae1e0418551a5f77b7f0f754bd7f41f1f0c786,https://bscscan.com/token/0xd0ae1e0418551a5f77b7f0f754bd7f41f1f0c786,Binance,21/06/2021 16:19:04,1000000000000000,7,23,9,New
127,RabbitHouse,0x048692e46ea55c563edebd10b98e32ace8e2d329,https://bscscan.com/token/0x048692e46ea55c563edebd10b98e32ace8e2d329,Binance,21/06/2021 16:19:04,100000000000000000,10,32,9,New
128,PowerBalloon,0xc13eae9c53812f9e59fbb5154263e55b4683cd54,https://bscscan.com/token/0xc13eae9c53812f9e59fbb5154263e55b4683cd54,Binance,21/06/2021 16:19:04,1000000000000000,9,38,0,New
129,SafeHamster,0xb21b6a4b6239ee48a98434b4a326a902b2bff26d,https://bscscan.com/token/0xb21b6a4b6239ee48a98434b4a326a902b2bff26d,Binance,21/06/2021 16:19:04,1000000000000,14,38,9,New
130,Star Miner,0x816797078f011715591e31e8bbe7efd034f6aea6,https://bscscan.com/token/0x816797078f011715591e31e8bbe7efd034f6aea6,Binance,21/06/2021 16:19:04,1000000000000000,16,47,9,New
131,JUSTRISE,0x78775c9dddcc6af1d2a4d8428384e01ab2dd0f48,https://bscscan.com/token/0x78775c9dddcc6af1d2a4d8428384e01ab2dd0f48,Binance,21/06/2021 16:19:04,1000000000000000,199,604,18,New
132,Mr.Crab,0x7145ffb6ed0d96516bc479cf6d7532177428d0b1,https://bscscan.com/token/0x7145ffb6ed0d96516bc479cf6d7532177428d0b1,Binance,21/06/2021 16:19:04,100000000000000,7,21,9,New
133,SummerShiba,0x59f851ccd01df9e1a589c9b9b9da6b854d6d81b6,https://bscscan.com/token/0x59f851ccd01df9e1a589c9b9b9da6b854d6d81b6,Binance,21/06/2021 16:19:04,1000000000000000,130,503,9,New
134,EverCorgiToken,0x35ee0268c945e39fd65a9e07c84071fbf08136f2,https://bscscan.com/token/0x35ee0268c945e39fd65a9e07c84071fbf08136f2,Binance,21/06/2021 16:19:04,1000000000000000000,187,564,9,New
135,Battosai,0xad0d3be79a499928ada25fbfcfbf32da6415eb86,https://bscscan.com/token/0xad0d3be79a499928ada25fbfcfbf32da6415eb86,Binance,21/06/2021 16:19:04,100000000000000,11,40,9,New
136,CyberDoge,0x2ff8f8f6b014ed0b5e5804e2bdb78bcb604e4c6d,https://bscscan.com/token/0x2ff8f8f6b014ed0b5e5804e2bdb78bcb604e4c6d,Binance,21/06/2021 16:19:04,100000000,21,84,18,New
137,BabySitter,0x26b9f129c2a077467daed29f8774bc83cccbde27,https://bscscan.com/token/0x26b9f129c2a077467daed29f8774bc83cccbde27,Binance,21/06/2021 16:19:04,756259016453.257398,11,36,18,New
138,SIREN INU,0x0ecd9f04c9a570cc1d7f3d1ecb0c23986fb52a80,https://bscscan.com/token/0x0ecd9f04c9a570cc1d7f3d1ecb0c23986fb52a80,Binance,21/06/2021 16:19:04,10000000000000000,8,9,7,New
139,Elon EverDoge,0x6ec57dab665aad4a0cbf4274561a26bce662e0bd,https://bscscan.com/token/0x6ec57dab665aad4a0cbf4274561a26bce662e0bd,Binance,21/06/2021 16:19:04,1000000000000000,2,2,9,New
140,MOONRISER,0x4e58c806c8f1ba7021864688cff3400fe8540203,https://bscscan.com/token/0x4e58c806c8f1ba7021864688cff3400fe8540203,Binance,21/06/2021 16:19:04,1000000000000000,147,565,18,New
141,PinkCarrot,0x3d31a7b4f3e5849e5e83702d25f66b8238bd7881,https://bscscan.com/token/0x3d31a7b4f3e5849e5e83702d25f66b8238bd7881,Binance,21/06/2021 16:19:04,100000000000,8,27,9,New
142,SafePlanet🌎,0xb592eff36c0d1b082166e55f0941b86bd10159aa,https://bscscan.com/token/0xb592eff36c0d1b082166e55f0941b86bd10159aa,Binance,21/06/2021 16:19:04,10000000000000,22,45,8,New
143,UPSHINE,0xf45a139ca99a7f622b6a8bb713af705d59202684,https://bscscan.com/token/0xf45a139ca99a7f622b6a8bb713af705d59202684,Binance,21/06/2021 16:19:04,1000000000000000,10,27,9,New
144,AYY LMAO,0xea11ba59d500cfa8cfeec1128307a2f030666fec,https://bscscan.com/token/0xea11ba59d500cfa8cfeec1128307a2f030666fec,Binance,21/06/2021 16:19:04,1000000000000000,64,326,9,New
145,Gopnik,0xe0e5001a4ee5dc00a002d43731fa6b1cfb37862e,https://bscscan.com/token/0xe0e5001a4ee5dc00a002d43731fa6b1cfb37862e,Binance,21/06/2021 16:19:04,1000000000000,1,1,9,New
146,CoShi Inu,0xd1df372011e3220280bdcff11b37b234c109e3e2,https://bscscan.com/token/0xd1df372011e3220280bdcff11b37b234c109e3e2,Binance,21/06/2021 16:19:04,1000000000000000,6,8,18,New
147,TOKEN SNIFFER ,0x9326010edf5bfdc39b379bbfe1fb2796f90bb1d7,https://bscscan.com/token/0x9326010edf5bfdc39b379bbfe1fb2796f90bb1d7,Binance,21/06/2021 16:19:04,10000000000,29,122,18,New
148,Paisa Token,0x0b2c6f5f177fdd9326039b3110887f2d0f98f713,https://bscscan.com/token/0x0b2c6f5f177fdd9326039b3110887f2d0f98f713,Binance,21/06/2021 16:19:04,1000000000000,327,670,9,New
149,8BIT DOGE,0x003f83da9868acc151be89eefa4d19838ffe5d64,https://bscscan.com/token/0x003f83da9868acc151be89eefa4d19838ffe5d64,Binance,21/06/2021 16:19:04,10000000000,326,4696,9,New
150,Kawakami Finance,0xfb6f23c17238e6caf485124f2c950e3a8b045990,https://bscscan.com/token/0xfb6f23c17238e6caf485124f2c950e3a8b045990,Binance,21/06/2021 16:19:04,1000000000000000,7,17,18,New
151,Octoking,0xd93c6547cc8209c25d71c0b18971dbbdccbb9dfe,https://bscscan.com/token/0xd93c6547cc8209c25d71c0b18971dbbdccbb9dfe,Binance,21/06/2021 16:19:04,1000000000000000,103,423,9,New
152,InuFather,0xbbd94683a911ed3973ff4698a2e27d9e1d17f9cf,https://bscscan.com/token/0xbbd94683a911ed3973ff4698a2e27d9e1d17f9cf,Binance,21/06/2021 16:19:04,1000000000000000,25,80,9,New
153,ButterSwap,0x95323c94d415094af09daac5283a5bf10c6234a0,https://bscscan.com/token/0x95323c94d415094af09daac5283a5bf10c6234a0,Binance,21/06/2021 16:19:04,1000000000000000,6,15,18,New
154,BabyDogeRise,0x914cc3028bbcc28034f96b077c6a51bd34e2206a,https://bscscan.com/token/0x914cc3028bbcc28034f96b077c6a51bd34e2206a,Binance,21/06/2021 16:19:04,1000000000000000,71,304,18,New
155,RisePhoenix,0x3167952cd68286257c817b2f804a9fbad34155a1,https://bscscan.com/token/0x3167952cd68286257c817b2f804a9fbad34155a1,Binance,21/06/2021 16:19:04,300000000,271,1462,8,New
156,❌Not Financial Advice,0x0eddd9b88337c3fd37a6240770727c0ba3713e47,https://bscscan.com/token/0x0eddd9b88337c3fd37a6240770727c0ba3713e47,Binance,21/06/2021 16:19:04,10000000000000,13,39,18,New
157,GrimReaper,0x0e31b2787c4a5f565093e7a409211e30106d1b93,https://bscscan.com/token/0x0e31b2787c4a5f565093e7a409211e30106d1b93,Binance,21/06/2021 16:19:04,100000000000000,33,120,9,New
158,EarnBUSD,0x77eb016273e7da99b827357474bae4eaf41befb8,https://bscscan.com/token/0x77eb016273e7da99b827357474bae4eaf41befb8,Binance,21/06/2021 16:19:04,90756716.926098,193,1003,9,New
159,POLYPIG,0xff39754755237b13441308db986e97d599034aac,https://bscscan.com/token/0xff39754755237b13441308db986e97d599034aac,Binance,21/06/2021 16:19:04,0,0,0,18,New
160,Yezion Tech,0x7b5bd9096325bd0c3b70eda63e16867c287a2e4f,https://bscscan.com/token/0x7b5bd9096325bd0c3b70eda63e16867c287a2e4f,Binance,21/06/2021 16:19:04,1000000000000000000,55,171,9,New
161,Diesel,0xf144d73e576fbf1d5c877f7300bd344a396470b9,https://bscscan.com/token/0xf144d73e576fbf1d5c877f7300bd344a396470b9,Binance,21/06/2021 16:19:04,1000000000000000,18,38,9,New
162,Crip Coin,0x8a0dffe3963f21074c51d3c837fe81b20364245d,https://bscscan.com/token/0x8a0dffe3963f21074c51d3c837fe81b20364245d,Binance,21/06/2021 16:19:04,1000000000000000,43,378,9,New
163,FeralImp,0x22a0bde80471466a146ed1856fa3e78278713bd4,https://bscscan.com/token/0x22a0bde80471466a146ed1856fa3e78278713bd4,Binance,21/06/2021 16:19:04,100000000000000,10,25,9,New
164,peachfolio,0xc1cbfb96a1d5361590b8df04ef78de2fa3178390,https://bscscan.com/token/0xc1cbfb96a1d5361590b8df04ef78de2fa3178390,Binance,21/06/2021 16:19:04,1000000000,1931,6419,18,New
165,SpaceBull,0x64c6097da69af179d3de6e764790492165d7b46d,https://bscscan.com/token/0x64c6097da69af179d3de6e764790492165d7b46d,Binance,21/06/2021 16:19:04,1000000000000,39,73,9,New
166,PumpkinCake,0x5a3f946fb7cc61b9c7e99db4f1e641348da7663b,https://bscscan.com/token/0x5a3f946fb7cc61b9c7e99db4f1e641348da7663b,Binance,21/06/2021 16:19:04,1000000000000,13,36,9,New
167,XGOLD,0x34088ae7ce43ffced6c567dd470502454c294ac0,https://bscscan.com/token/0x34088ae7ce43ffced6c567dd470502454c294ac0,Binance,21/06/2021 16:19:04,777715522330,380,780,8,New
168,GoatRise,0x3064d23336dfcddae3d641f031262546a013bf8f,https://bscscan.com/token/0x3064d23336dfcddae3d641f031262546a013bf8f,Binance,21/06/2021 16:19:04,1000000000000000,46,151,9,New
169,FELICETTE,0x19bb38bbc47a132da22c7aca23d166328377e97b,https://bscscan.com/token/0x19bb38bbc47a132da22c7aca23d166328377e97b,Binance,21/06/2021 16:19:04,50000000000000,14,35,12,New
170,CumSock,0x691f038e1d3c2e34bb2e6e43333c764fd8e67925,https://bscscan.com/token/0x691f038e1d3c2e34bb2e6e43333c764fd8e67925,Binance,21/06/2021 16:19:04,1000000000000000,45,250,18,New
171,SafeGem,0x4403ddb63095b6cc52155b70968c2a262ac6af76,https://bscscan.com/token/0x4403ddb63095b6cc52155b70968c2a262ac6af76,Binance,21/06/2021 16:19:04,949292368764.566128,8,22,18,New
172,STAR BLITZ ,0x09479c9f4943a0a2096ff35fbcec032bf32aca4b,https://bscscan.com/token/0x09479c9f4943a0a2096ff35fbcec032bf32aca4b,Binance,21/06/2021 16:19:04,7000000000,24,82,18,New
173,EverErect,0x7fe3cadafb1195d26bb865f94b554b38ae01a87d,https://bscscan.com/token/0x7fe3cadafb1195d26bb865f94b554b38ae01a87d,Binance,21/06/2021 16:19:04,696969696969,1560,5617,9,New
174,Canny Tech,0x108bf31b1a447a88cc65f2f8d8ea3007b4b9f34d,https://bscscan.com/token/0x108bf31b1a447a88cc65f2f8d8ea3007b4b9f34d,Binance,21/06/2021 16:19:04,100000000000000000,48,160,9,New
175,SpaceRocket,0xe4252c44717633623745cef0ca0b520b52d4d1ed,https://bscscan.com/token/0xe4252c44717633623745cef0ca0b520b52d4d1ed,Binance,21/06/2021 16:19:04,1000000000000,27,45,9,New
176,FreedomDoge,0xda2ecd4509dfdf06dadd08a2ae657d47b60cb0b1,https://bscscan.com/token/0xda2ecd4509dfdf06dadd08a2ae657d47b60cb0b1,Binance,21/06/2021 16:19:04,979970748637475.097967,262,3160,18,New
177,TikToken,0x82dd3a1be82e7ab1d0c0fc485462d4d37e13a29c,https://bscscan.com/token/0x82dd3a1be82e7ab1d0c0fc485462d4d37e13a29c,Binance,21/06/2021 16:19:04,1000000000000,629,678,18,New
178,POLARICE,0x80486383251f782a9082b02266082b0b4efc66a0,https://bscscan.com/token/0x80486383251f782a9082b02266082b0b4efc66a0,Binance,21/06/2021 16:19:04,1000000000000000,10,52,9,New
179,MEMENTO,0x802b1e5338c0e9d97c31e861d4f299c16313401e,https://bscscan.com/token/0x802b1e5338c0e9d97c31e861d4f299c16313401e,Binance,21/06/2021 16:19:04,1000000000000000,7,8,9,New
180,ColossusToken,0x20a77e6340f364e80989bb9b3095e5886e46da65,https://bscscan.com/token/0x20a77e6340f364e80989bb9b3095e5886e46da65,Binance,21/06/2021 16:19:04,9443710343.32208,69,829,9,New
181,Astronomical Gainz,0x15c4f1e48fb90ac3d1ebe983c95064f9879b922d,https://bscscan.com/token/0x15c4f1e48fb90ac3d1ebe983c95064f9879b922d,Binance,21/06/2021 16:19:04,2346380958031.219449,20,55,18,New
182,Monkey King,0xccd159509c9cb46a1db69e938a6de0b880238136,https://bscscan.com/token/0xccd159509c9cb46a1db69e938a6de0b880238136,Binance,21/06/2021 16:19:04,1000000000000000,7,9,9,New
183,EastonFinance,0x9f26cdd17eea7c7852f7796159480e0ee4d1a647,https://bscscan.com/token/0x9f26cdd17eea7c7852f7796159480e0ee4d1a647,Binance,21/06/2021 16:19:04,100000000000000,31,303,9,New
184,Mushroom,0x6ebd5ac31c64745270e04a8823bb72ab53be47c0,https://bscscan.com/token/0x6ebd5ac31c64745270e04a8823bb72ab53be47c0,Binance,21/06/2021 16:19:04,1000000000000,11,40,9,New
185,Shiba Dojo,0x146dc4efddc467754c63fa6f0a3c24dab6f738e9,https://bscscan.com/token/0x146dc4efddc467754c63fa6f0a3c24dab6f738e9,Binance,21/06/2021 16:19:04,100000000000000,9,23,9,New
186,Only The Brave,0x131308941d5e25307b7acf6e665aa050c00be7ac,https://bscscan.com/token/0x131308941d5e25307b7acf6e665aa050c00be7ac,Binance,21/06/2021 16:19:04,1000000000000000,14,27,9,New
187,Cursed If You Sell,0x0d9f6e92021c51fe5e5e161c63eafe8c4c99d15a,https://bscscan.com/token/0x0d9f6e92021c51fe5e5e161c63eafe8c4c99d15a,Binance,21/06/2021 16:19:04,1000000000000,69,211,9,New
188,ROCKET SHIP️ ,0x82a507453fbbfd409aeca500a4ed52467fff9ae9,https://bscscan.com/token/0x82a507453fbbfd409aeca500a4ed52467fff9ae9,Binance,21/06/2021 16:19:04,5000000000,26,106,18,New
189,Ternoa,0xd9a278329a50bd9b3a06da0f11072b3decec6238,https://bscscan.com/token/0xd9a278329a50bd9b3a06da0f11072b3decec6238,Binance,21/06/2021 16:19:04,1000000000000000,11,16,18,New
190,Mount Scamulanjaro,0xbe6e89b9886146e5d34b0d23b0778590090e340c,https://bscscan.com/token/0xbe6e89b9886146e5d34b0d23b0778590090e340c,Binance,21/06/2021 16:19:04,1000000,89,452,9,New
191,BakerySwap,0xadcdced53ffc32578bf29697b26a269aa93da535,https://bscscan.com/token/0xadcdced53ffc32578bf29697b26a269aa93da535,Binance,21/06/2021 16:19:04,1000000000000000,6,10,18,New
192,Bitcoin Inu,0xdcd335c0aea32211ac723cfd1e06317122d190c5,https://bscscan.com/token/0xdcd335c0aea32211ac723cfd1e06317122d190c5,Binance,21/06/2021 16:19:04,1000000000000,850,1162,18,New
193,MonMon Coin,0xbb5530d8f870ccd7d1eb26da6efcd7b909ca303d,https://bscscan.com/token/0xbb5530d8f870ccd7d1eb26da6efcd7b909ca303d,Binance,21/06/2021 16:19:04,10000000000,10,36,9,New
194,Lmoons,0xdb6f65296022c453b810ae1c7e24a92aa9997241,https://bscscan.com/token/0xdb6f65296022c453b810ae1c7e24a92aa9997241,Binance,21/06/2021 16:19:04,1000000000000,55,203,9,New
195,CHOCOLATEFARM,0x960ca727fdf3433fb49a245e4b558e656a2a39e8,https://bscscan.com/token/0x960ca727fdf3433fb49a245e4b558e656a2a39e8,Binance,21/06/2021 16:19:04,1000000000000000,66,282,18,New
196,SatoshiBeats,0x7afe7697e81b7fc17af8c54885b1a3ce6a2d62b7,https://bscscan.com/token/0x7afe7697e81b7fc17af8c54885b1a3ce6a2d62b7,Binance,21/06/2021 16:19:04,1000000000000000,46,68,9,New
197,Haru Haru,0x247628a99d1ea3b6347fde4480b8cad1887d2f75,https://bscscan.com/token/0x247628a99d1ea3b6347fde4480b8cad1887d2f75,Binance,21/06/2021 16:19:04,100000000000000,10,19,9,New
198,ELONFAST,0xb1f967004ed9fb77d093ea41cca2a5734af330f9,https://bscscan.com/token/0xb1f967004ed9fb77d093ea41cca2a5734af330f9,Binance,21/06/2021 16:19:04,100000000000,4,12,18,New
199,SUN.IO,0x4bf7760c928486a2fb94ba05122f08665b4e2d02,https://bscscan.com/token/0x4bf7760c928486a2fb94ba05122f08665b4e2d02,Binance,21/06/2021 16:19:04,1000000000000000,9,16,18,New
