,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
123,GucciSwap,0x0b8d631e9da1c01ab98726f9b1cefd517658c68c,https://bscscan.com/token/0x0b8d631e9da1c01ab98726f9b1cefd517658c68c,Binance,01/06/2021 17:23:03,10000000000000,16,18,9,New
124,GOTO THEMOON,0x0b2a78c35951cd5a0322b0a5faae4e459bf5c22f,https://bscscan.com/token/0x0b2a78c35951cd5a0322b0a5faae4e459bf5c22f,Binance,01/06/2021 17:23:03,1000000000000000,8,16,18,New
125,Google Pay,0xac6f599de5d73f9510a63b5df41db3bfc888cac6,https://bscscan.com/token/0xac6f599de5d73f9510a63b5df41db3bfc888cac6,Binance,01/06/2021 17:23:03,5000000000000000,59,102,8,New
126,BTcoins Finance,0x779c19621fb068c3bab5d574b8de5d803bc00b80,https://bscscan.com/token/0x779c19621fb068c3bab5d574b8de5d803bc00b80,Binance,01/06/2021 17:23:03,1000000000000,120,604,18,New
127,Banana.finance,0x760ba2d88cb4e79d764e15115627a0a8708f60a9,https://bscscan.com/token/0x760ba2d88cb4e79d764e15115627a0a8708f60a9,Binance,01/06/2021 17:23:03,191893364896.88398,19,62,18,New
128,Casablanca,0x67bae8325648e6807fb3429a3b9861f4a6addb8d,https://bscscan.com/token/0x67bae8325648e6807fb3429a3b9861f4a6addb8d,Binance,01/06/2021 17:23:03,1000000000000000,22,70,9,New
129,STRONGAPE,0x3fa4d2f91824adf4f17a7e2278a2020bf20b5f64,https://bscscan.com/token/0x3fa4d2f91824adf4f17a7e2278a2020bf20b5f64,Binance,01/06/2021 17:23:03,1000000000000000,350,1274,18,New
130,CHEESEMAKER,0x2cee9c4ff07a50a1f6a8443235b2d6062d554bfe,https://bscscan.com/token/0x2cee9c4ff07a50a1f6a8443235b2d6062d554bfe,Binance,01/06/2021 17:23:03,1000000000000000,130,402,18,New
131,THE REAL PI NETWORK 🔥,0xf5a7d081f67b3a529941cfffbf9cfe4e0511069a,https://bscscan.com/token/0xf5a7d081f67b3a529941cfffbf9cfe4e0511069a,Binance,01/06/2021 17:23:03,60000000000,36,84,18,New
132,CROSSDOGE,0xebfc1c54944d339d73c57d8dca299613c0e49d80,https://bscscan.com/token/0xebfc1c54944d339d73c57d8dca299613c0e49d80,Binance,01/06/2021 17:23:03,1000000000000000,94,277,18,New
133,SHARK INU,0xe70b0ca87e330362b16dbd9aa2950eb4ef382801,https://bscscan.com/token/0xe70b0ca87e330362b16dbd9aa2950eb4ef382801,Binance,01/06/2021 17:23:03,1000000000000000,10,15,18,New
134,GOLD COIN,0xdc40d4c7a0cc5f8a0c3e97b0cc8d53327fe1e4e4,https://bscscan.com/token/0xdc40d4c7a0cc5f8a0c3e97b0cc8d53327fe1e4e4,Binance,01/06/2021 17:23:03,1000000000000000,15,27,9,New
135,SpartanCoin,0x9a0d5797732d9c7eb67b550b0b00d47c2a913918,https://bscscan.com/token/0x9a0d5797732d9c7eb67b550b0b00d47c2a913918,Binance,01/06/2021 17:23:03,969305957544.774836,907,2388,9,New
136,Moon Millionaires,0x6ee9c39bd68f18157c6d50d92615d57b2c4344ed,https://bscscan.com/token/0x6ee9c39bd68f18157c6d50d92615d57b2c4344ed,Binance,01/06/2021 17:23:03,141022900779.403263,55,110,18,New
137,CannabisToken,0x45699f79eb00a2fac927c614928ee9853a1a7042,https://bscscan.com/token/0x45699f79eb00a2fac927c614928ee9853a1a7042,Binance,01/06/2021 17:23:03,10000000,25,53,9,New
138,RangeDoger,0x38a9a6eef98c31999d646fe443022cd3760618a7,https://bscscan.com/token/0x38a9a6eef98c31999d646fe443022cd3760618a7,Binance,01/06/2021 17:23:03,10000000000000,18,22,9,New
139,BullDoge,0x3237b2ca437a2635cbcd08f93b36cc57fefc725c,https://bscscan.com/token/0x3237b2ca437a2635cbcd08f93b36cc57fefc725c,Binance,01/06/2021 17:23:03,10000000000,15,17,7,New
140,TixCoin,0x042a8e4dfc5d3a1ff4e8ffa8c5e253e4e946af70,https://bscscan.com/token/0x042a8e4dfc5d3a1ff4e8ffa8c5e253e4e946af70,Binance,01/06/2021 17:23:03,500000000,4,4,18,New
141,Arena Coin Round 3,0xbf53d7da231953f75ec38d91632e178f0ff95e12,https://bscscan.com/token/0xbf53d7da231953f75ec38d91632e178f0ff95e12,Binance,01/06/2021 17:23:03,10000000000,41,230,9,New
142,XMEN,0xac43df45a3655b78beda6f7888fc0d353a67dec7,https://bscscan.com/token/0xac43df45a3655b78beda6f7888fc0d353a67dec7,Binance,01/06/2021 17:23:03,1000000000000000,14,19,18,New
143,RedOX,0x5ce9e129d6382b862a6a97c2ffaa790b8dcf90b0,https://bscscan.com/token/0x5ce9e129d6382b862a6a97c2ffaa790b8dcf90b0,Binance,01/06/2021 17:23:03,500000000000,25,49,9,New
144,SafeNFT,0x311827832c1f670229ef0afbe96d2df8195c8c9a,https://bscscan.com/token/0x311827832c1f670229ef0afbe96d2df8195c8c9a,Binance,01/06/2021 17:23:03,860000000000000000,39743,147475,0,New
145,TRON,0x0f21146245f8e30544e9d83362b388184c2d1ab0,https://bscscan.com/token/0x0f21146245f8e30544e9d83362b388184c2d1ab0,Binance,01/06/2021 17:23:03,1000000000000000,11,17,18,New
146,umimoon,0xf7373175eee1f3b9e7b723d1c92effcfcc5f220d,https://bscscan.com/token/0xf7373175eee1f3b9e7b723d1c92effcfcc5f220d,Binance,01/06/2021 17:23:03,10000000000000000,170,836,9,New
147,ELONMELON,0xd952707f5b40f94bd51cb24cd8a427111a36e9e4,https://bscscan.com/token/0xd952707f5b40f94bd51cb24cd8a427111a36e9e4,Binance,01/06/2021 17:23:03,1000000000000000,91,241,18,New
148,THEGREATAPE,0xcaa610eca7faaea4176d15a3dc91ece043eaa5a1,https://bscscan.com/token/0xcaa610eca7faaea4176d15a3dc91ece043eaa5a1,Binance,01/06/2021 17:23:03,1000000000000000,23,26,18,New
149,PeerCast,0x84b368fa62206cf15cd7f844e58eb996433e2e86,https://bscscan.com/token/0x84b368fa62206cf15cd7f844e58eb996433e2e86,Binance,01/06/2021 17:23:03,100000000,98,399,18,New
150,ALLERIA,0x64a3203690c57b34dbdff8caaeb0c21f2cea18cc,https://bscscan.com/token/0x64a3203690c57b34dbdff8caaeb0c21f2cea18cc,Binance,01/06/2021 17:23:03,1000000000000000,51,165,18,New
151,Cogri INU,0x006e5a74b268a7d36d8614734f6fde1d4bd97f93,https://bscscan.com/token/0x006e5a74b268a7d36d8614734f6fde1d4bd97f93,Binance,01/06/2021 17:23:03,1000000000000000,11,16,18,New
152,Trust Network,0xea687ac348563c323579f176f33903feb263f9cb,https://bscscan.com/token/0xea687ac348563c323579f176f33903feb263f9cb,Binance,01/06/2021 17:23:03,1000000000000,28,31,0,New
153,Cosmo Finance,0xaf17496bb7f699502fa8232b99ffaeaef915c6db,https://bscscan.com/token/0xaf17496bb7f699502fa8232b99ffaeaef915c6db,Binance,01/06/2021 17:23:03,1000000000000,12,15,0,New
154,GREENAPE,0xa73bd5cbdde93184a1bfc02a43efd2cc575e1fa5,https://bscscan.com/token/0xa73bd5cbdde93184a1bfc02a43efd2cc575e1fa5,Binance,01/06/2021 17:23:03,1000000000000000,83,244,18,New
155,HOLDSHIBA,0x6a77caa6baf4e94e852fef9247b48124382b195c,https://bscscan.com/token/0x6a77caa6baf4e94e852fef9247b48124382b195c,Binance,01/06/2021 17:23:03,1000000000000000,365,1471,18,New
156,SafeMoon Gold,0x52d18dac4b20bc645dd869cef3b709e22d475b11,https://bscscan.com/token/0x52d18dac4b20bc645dd869cef3b709e22d475b11,Binance,01/06/2021 17:23:03,1000000000,15,25,18,New
157,Ultra Safe,0x4f1eaefeff44d61bd06b8fc39ebc628b1c73cc68,https://bscscan.com/token/0x4f1eaefeff44d61bd06b8fc39ebc628b1c73cc68,Binance,01/06/2021 17:23:03,1000000000000,10,12,0,New
158,BTC MINER,0x103fc8f7f3907e73f311034af11372f51371b2c1,https://bscscan.com/token/0x103fc8f7f3907e73f311034af11372f51371b2c1,Binance,01/06/2021 17:23:03,80000000000,24,47,18,New
159,Dragon Coin,0xfbd2ed39d3f304f1327761449eac58d893ed6341,https://bscscan.com/token/0xfbd2ed39d3f304f1327761449eac58d893ed6341,Binance,01/06/2021 17:23:03,20000000000000,16,21,9,New
160,ZONGZI,0xea948508ebb4283ce662642d4189fe8ca7ef6981,https://bscscan.com/token/0xea948508ebb4283ce662642d4189fe8ca7ef6981,Binance,01/06/2021 17:23:03,10000000000000,123,187,16,New
161,HYPERPLUS,0xd1a8e4d9b80116a176598ae0aba980479d500485,https://bscscan.com/token/0xd1a8e4d9b80116a176598ae0aba980479d500485,Binance,01/06/2021 17:23:03,1000000000000000,84,255,18,New
162,Velocitycoin,0x328e6899c9634cf85efcbe12dfc999fa1558cb18,https://bscscan.com/token/0x328e6899c9634cf85efcbe12dfc999fa1558cb18,Binance,01/06/2021 17:23:03,1000000000000000,50,174,18,New
163,AntiCovid,0x20b43ab8873ffcd8f5c50d8b7e379384673c36d6,https://bscscan.com/token/0x20b43ab8873ffcd8f5c50d8b7e379384673c36d6,Binance,01/06/2021 17:23:03,1000000000000000,171,585,18,New
164,DragonToken,0x15d59c0875664bb92802fab6707e55d2d449c80c,https://bscscan.com/token/0x15d59c0875664bb92802fab6707e55d2d449c80c,Binance,01/06/2021 17:23:03,100000000000,8,10,0,New
165,Moon Pitbull,0xf08178fb170bf302b78be80d1dbd0f6e433122db,https://bscscan.com/token/0xf08178fb170bf302b78be80d1dbd0f6e433122db,Binance,01/06/2021 17:23:03,940573016728.713424,41,103,18,New
166,BlockID,0xe65b01cee46107858d960b8a8d962f9b0612cddc,https://bscscan.com/token/0xe65b01cee46107858d960b8a8d962f9b0612cddc,Binance,01/06/2021 17:23:03,1000000000000000,135,680,9,New
167,Bulbasaur,0x1d64c1eb664323862740ab77d7796b447ae1ab70,https://bscscan.com/token/0x1d64c1eb664323862740ab77d7796b447ae1ab70,Binance,01/06/2021 17:23:03,100000000000000000,24,49,9,New
168,ARIZO FIRE,0x00cd72bd82ad5d208ef6bdde6d833318977da012,https://bscscan.com/token/0x00cd72bd82ad5d208ef6bdde6d833318977da012,Binance,01/06/2021 17:23:03,1000000000000000,77,683,18,New
169,Dalmatian Finance,0xc765605f663f79920dcebf900a68892e48397087,https://bscscan.com/token/0xc765605f663f79920dcebf900a68892e48397087,Binance,01/06/2021 17:23:03,1000000000000,346,498,18,New
170,Catena Protocol,0x8f4fc37bff97e6e7fd4355a5df76a486ac1e2e1c,https://bscscan.com/token/0x8f4fc37bff97e6e7fd4355a5df76a486ac1e2e1c,Binance,01/06/2021 17:23:03,1000000000000000,81,851,9,New
171,Hermes Token,0x6d1fc09630398d56f43b43ac00435eeb10fb48c1,https://bscscan.com/token/0x6d1fc09630398d56f43b43ac00435eeb10fb48c1,Binance,01/06/2021 17:23:03,10000000000,48,57,1,New
172,Dolphin Farm,0xbda5811f1dcf6734f9debdd1d41dec939b399f2c,https://bscscan.com/token/0xbda5811f1dcf6734f9debdd1d41dec939b399f2c,Binance,01/06/2021 17:23:03,1000000000,223,879,9,New
173,Snowleopard Token,0x6369d96835170f07fe6f07d733a526e614f178fb,https://bscscan.com/token/0x6369d96835170f07fe6f07d733a526e614f178fb,Binance,01/06/2021 17:23:03,10000,10,14,18,New
174,BALLOONTESLA,0x5bd3aefd190eced72eada84912ca411824997750,https://bscscan.com/token/0x5bd3aefd190eced72eada84912ca411824997750,Binance,01/06/2021 17:23:03,1000000000000000,176,544,18,New
175,SWEETDREAMS,0x30873cfdc07c0cf75577e93a3a3b40c1900118f2,https://bscscan.com/token/0x30873cfdc07c0cf75577e93a3a3b40c1900118f2,Binance,01/06/2021 17:23:03,1000000000000000,190,794,18,New
176,Psafedelic,0x1017dc2211d82401164d95bcdb05bbecf444f7a6,https://bscscan.com/token/0x1017dc2211d82401164d95bcdb05bbecf444f7a6,Binance,01/06/2021 17:23:03,1000000000000,116,559,9,New
177,MysticApe,0xc777857908dd396d3cf60e0bdf40db7040bf63a3,https://bscscan.com/token/0xc777857908dd396d3cf60e0bdf40db7040bf63a3,Binance,01/06/2021 17:23:03,1000000000000000,388,1321,18,New
178,Tosa Inu,0x8c637b033d4647dac01a1adb47ff54cb7fd4521c,https://bscscan.com/token/0x8c637b033d4647dac01a1adb47ff54cb7fd4521c,Binance,01/06/2021 17:23:03,1000000000000,218,342,18,New
179,SparcoToken,0xa7438ab88a47b37893f5e333082d712bc22a5a28,https://bscscan.com/token/0xa7438ab88a47b37893f5e333082d712bc22a5a28,Binance,01/06/2021 17:23:03,1000000000000000,57,438,18,New
180,KONG Finance,0x9069d17b521662d3b2070d792ec12ec0ad29ee15,https://bscscan.com/token/0x9069d17b521662d3b2070d792ec12ec0ad29ee15,Binance,01/06/2021 17:23:03,1000000000000,195,346,18,New
181,RABBIT INU,0x8c15f003413f8ebc7c48af5d563927dbe3dacb6c,https://bscscan.com/token/0x8c15f003413f8ebc7c48af5d563927dbe3dacb6c,Binance,01/06/2021 17:23:03,1000000000000000,12,18,18,New
182,MONKEY INU,0x776eb72021ada8b4632e42d020ea99a9142112dd,https://bscscan.com/token/0x776eb72021ada8b4632e42d020ea99a9142112dd,Binance,01/06/2021 17:23:03,1000000000000000,12,16,18,New
183,JINDO INU,0x498b97d4fcaef901d590974435bb34d0bffc54c6,https://bscscan.com/token/0x498b97d4fcaef901d590974435bb34d0bffc54c6,Binance,01/06/2021 17:23:03,1000000000000000,11,15,18,New
184,RapidPump,0x2171b0c128c4769a9ef74ceca9e591b0c5806157,https://bscscan.com/token/0x2171b0c128c4769a9ef74ceca9e591b0c5806157,Binance,01/06/2021 17:23:03,1000000000000,8,17,9,New
185,Safe Turbo,0xead07b41e8fd0d6b9f9499d8de8770b2d89fad4e,https://bscscan.com/token/0xead07b41e8fd0d6b9f9499d8de8770b2d89fad4e,Binance,01/06/2021 17:23:03,100000000000000,279,1069,9,New
186,IM Super League,0xc8ae2289c032b119dfd29396f1fc68ee91f80118,https://bscscan.com/token/0xc8ae2289c032b119dfd29396f1fc68ee91f80118,Binance,01/06/2021 17:23:03,200000000000,2504,2505,9,New
187,Dexioprotocol,0x29b1e39a529d3b3cacea55989594f71813e998bb,https://bscscan.com/token/0x29b1e39a529d3b3cacea55989594f71813e998bb,Binance,01/06/2021 17:23:03,500000000000,2743,8821,18,New
188,Teddy Swap,0x25be65b2893d7db50414a99782ed820a8202aaef,https://bscscan.com/token/0x25be65b2893d7db50414a99782ed820a8202aaef,Binance,01/06/2021 17:23:03,1000000000000,217,320,18,New
189,Bullet,0x1f8fc5470846011646c4cb05cf235b47d5a7ade6,https://bscscan.com/token/0x1f8fc5470846011646c4cb05cf235b47d5a7ade6,Binance,01/06/2021 17:23:03,1000000000000000,3394,10027,9,New
190,kawaiINU,0x099d6cc403c0a5b46a6dd384c622da39f1e1001c,https://bscscan.com/token/0x099d6cc403c0a5b46a6dd384c622da39f1e1001c,Binance,01/06/2021 17:23:03,1000000000000000,13440,33011,9,New
191,PowerLottery,0xcbe14daf1756c01f92bff81f3d3182cae1ebdc9c,https://bscscan.com/token/0xcbe14daf1756c01f92bff81f3d3182cae1ebdc9c,Binance,01/06/2021 17:23:03,20600026229.41785,71,128,9,New
192,Cat,0xb740cb0ee729ad9989419a8a5d0418933ceda3f1,https://bscscan.com/token/0xb740cb0ee729ad9989419a8a5d0418933ceda3f1,Binance,01/06/2021 17:23:03,10000000000,9,11,8,New
193,King Dog Coin,0x5fd484b7fc0c7beb675f13288daf11b37fce9500,https://bscscan.com/token/0x5fd484b7fc0c7beb675f13288daf11b37fce9500,Binance,01/06/2021 17:23:03,1000000000000,130,212,18,New
194,EggSandwich,0x55f9f0438488af61c944717e883b49c956b0cff6,https://bscscan.com/token/0x55f9f0438488af61c944717e883b49c956b0cff6,Binance,01/06/2021 17:23:03,1000000000000000,171,497,18,New
195, Bug Bunny,0x2166219706a303baada6258177166bdfa276dd2f,https://bscscan.com/token/0x2166219706a303baada6258177166bdfa276dd2f,Binance,01/06/2021 17:23:03,20400000000000000000,16,24,9,New
196,POPNFT,0x2ef6b6e7e95d9fea7b0ec98941a891b7bc8b4648,https://bscscan.com/token/0x2ef6b6e7e95d9fea7b0ec98941a891b7bc8b4648,Binance,01/06/2021 17:23:03,500000000,147,564,18,New
197,TROUVAILLE,0x1e84ba8c802d734f70442deba6666e0d0483cb97,https://bscscan.com/token/0x1e84ba8c802d734f70442deba6666e0d0483cb97,Binance,01/06/2021 17:23:03,1000000000000000,5,11,9,New
198,ShibaMadness,0x1c4deff07e10f7faa0ae023d501c037ff91a7aae,https://bscscan.com/token/0x1c4deff07e10f7faa0ae023d501c037ff91a7aae,Binance,01/06/2021 17:23:03,1000000000000000,312,1905,9,New
199,Trexonaut,0xfd2fe36a035f2b8ab9665d375e13d4130c49d927,https://bscscan.com/token/0xfd2fe36a035f2b8ab9665d375e13d4130c49d927,Binance,01/06/2021 17:23:03,1000000000000000,163,633,9,New
